t_wall,x_ref,y_ref,z_ref,vx_ref,vy_ref,vz_ref,ax_ref,ay_ref,az_ref,x_meas,y_meas,z_meas,vx_meas,vy_meas,vz_meas
1774216112.4117725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195063054561615,0.03176749870181084,0.013021759688854218,-0.0034184135527561043,0.008450259748982347,0.00044414919417500585
1774216112.4611518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019522977992892265,0.0316619947552681,0.012979857623577118,0.005930906326756907,-0.00489355212502668,0.003688820277241914
1774216112.5134788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951730251312256,0.031731490045785904,0.01299668662250042,0.0014976623334908797,0.002855724562605704,-0.00045480535324098965
1774216112.5632741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01945815421640873,0.03171312063932419,0.012942373752593994,-0.0050214371394882405,-0.007097265712984937,-0.00752270630122199
1774216112.6110682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01952948048710823,0.031697217375040054,0.01299477182328701,-0.00045153953803602983,-0.0001993488001792844,0.0007707670085933975
1774216112.661138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019491275772452354,0.03178318962454796,0.013022026978433132,-0.0013342990343431238,0.0013950500175836213,-0.0005287002489634158
1774216112.7110937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019478311762213707,0.03166744112968445,0.012938741594552994,-0.0026907173132915264,-0.0022807621406432162,-0.0009878755635489337
1774216112.7611341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01952739618718624,0.03179692104458809,0.013019053265452385,0.0026381932391404956,0.007940721428682386,-0.0024695085482340164
1774216112.8110425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019528968259692192,0.03167418763041496,0.012980222702026367,0.0009144728908054497,-0.002593281332134857,-0.0016016744848091915
1774216112.861225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019486553966999054,0.0317239873111248,0.013019693084061146,-0.00429483197219735,0.0020752600470159382,-0.00013559447404184156
1774216112.9110649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019530832767486572,0.03168794885277748,0.013027403503656387,0.00048742851155114913,3.8305485046197014e-05,0.0025195520645753164
1774216112.961068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019528986886143684,0.031702473759651184,0.013002642430365086,0.0009199552390665528,0.0011382920666219037,0.0010114802728397555
1774216113.0110614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019510703161358833,0.03178802505135536,0.013025159947574139,0.0007879715558629677,0.004379508510130713,0.0002559091775856196
1774216113.0610616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951884664595127,0.03167495131492615,0.013010385446250439,-0.0004224344160597935,-0.00041836224259194163,-0.0003353113363396991
1774216113.1110663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019497759640216827,0.03177625685930252,0.012984861619770527,-0.000970836782987569,0.005004178850061316,0.0005470467452727759
1774216113.1610675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019535809755325317,0.031662337481975555,0.013008350506424904,-0.00010749987537936838,-0.0012619550588012808,0.000707318020612076
1774216113.220445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019535763189196587,0.03169343248009682,0.012967550195753574,0.00284179979812061,-0.01042805096676929,-0.006752734054766727
1774216113.2610643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019515864551067352,0.03172699362039566,0.012961428612470627,0.0003886122359522901,0.009169255885212751,-0.004608343253415772
1774216113.3201919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01949821598827839,0.03172510117292404,0.01299847848713398,-0.0024579656319970904,-0.0044399899005535485,0.0005164904318769425
1774216113.3611217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019526073709130287,0.03167935833334923,0.012998034246265888,-0.00039563478684009017,0.0008403629413902646,0.0007040025027690564
1774216113.411061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019508223980665207,0.03177284821867943,0.013029799796640873,-0.00013402590141375627,0.006710266014557543,0.0036339499427499593
1774216113.4610622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019515328109264374,0.03172771632671356,0.012992237694561481,0.0017419563656294991,-0.005119696136586699,-0.008539185274984607
1774216113.5110638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01950417272746563,0.03176558390259743,0.013019598089158535,-0.0007024276970205543,0.005891390081365177,0.004396981775493365
1774216113.561064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019496148452162743,0.031767893582582474,0.013053507544100285,-0.0032273654762453607,0.00822626327505883,0.003858665526614588
1774216113.6110604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01953665353357792,0.031704775989055634,0.013019614852964878,0.0038860487164054237,-0.0008360322790591196,0.002324059107694496
1774216113.6610634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01952074095606804,0.03167140111327171,0.013000555336475372,0.003188562439130612,-0.006544479349342598,0.0008867028377130146
1774216113.7110796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019513018429279327,0.031786493957042694,0.012997030280530453,-0.00028098827048100996,0.004050695394551008,-0.0033016121781518667
1774216113.7610927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195096917450428,0.031702619045972824,0.012969995848834515,-0.0011278006302018937,0.003065486437367667,-0.0004183518715654426
1774216113.8110602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019518928602337837,0.03168756142258644,0.012978123500943184,-0.001663226136880569,0.00012959207797732418,-0.0014339478450745339
1774216113.861063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019519571214914322,0.0316801592707634,0.012997496873140335,-0.0013500819909807885,-0.00036123190216040606,0.00297918448569927
1774216113.9110599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951703242957592,0.031723324209451675,0.013015254400670528,0.0019185919817523952,-0.004500916846201962,0.0017056472504988168
1774216113.9610434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019513344392180443,0.03180113807320595,0.013025324791669846,-0.0003525044970793648,0.012524839306336326,0.0004868750231937761
1774216114.011062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019514767453074455,0.031661126762628555,0.01301882229745388,-0.002817564412895555,-0.0019787900616862423,0.00017882940807389746
1774216114.0610647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01952512189745903,0.03169451281428337,0.01298473495990038,-0.0008039013850827204,0.0005218369066984428,-8.164715221868926e-06
1774216114.1110663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019509395584464073,0.031718019396066666,0.013028919696807861,-0.0015573382680395698,0.006863417822457228,0.0020075124842978626
1774216114.16126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019503388553857803,0.03174317628145218,0.01298239454627037,0.0005481290756186123,-0.005943621300980828,-0.001858460484236987
1774216114.2111776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019528333097696304,0.03176754713058472,0.013032576069235802,0.00029969772037398483,0.012434904052838413,0.0028154916942965784
1774216114.261156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019508961588144302,0.03168312460184097,0.012995150871574879,-0.00018231815076019092,-0.008212101968401926,0.0013163298064567707
1774216114.3112164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019527999684214592,0.03167642280459404,0.013022169470787048,0.001414476213955315,0.0011263387521278003,0.003324009873536124
1774216114.3610513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019536692649126053,0.0317012220621109,0.013017775490880013,0.00379860939315886,-0.008210636413674555,-0.0012410798145494105
1774216114.411151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019505281001329422,0.03170625492930412,0.012983246706426144,-0.000643844670145934,0.00296934901520782,-0.0015240715410663184
1774216114.4610636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01950809545814991,0.03178783133625984,0.013032850809395313,-0.0020116379791416247,0.009339227681538805,0.0019882077641641513
1774216114.5110617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951414719223976,0.03166350722312927,0.01301270630210638,0.0019022956858950892,-0.010072988603552331,-0.001191049465397701
1774216114.5610833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019515138119459152,0.03168726712465286,0.013000058941543102,0.000501495256646356,-0.008532588701896505,-0.0016362223723819097
1774216114.61112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019488079473376274,0.03173935413360596,0.012992413714528084,-0.0004938960241030517,0.0015364495110956602,-0.0036850971386569653
1774216114.6611633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019529299810528755,0.03170508146286011,0.012980440631508827,0.00577229832297611,-0.009667115853512761,-4.7926244792467995e-05
1774216114.711076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019493259489536285,0.03175002709031105,0.013012543320655823,-0.0012843713100627882,0.003782598730341189,-0.00019555978597415708
1774216114.7610655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194996427744627,0.03168321028351784,0.013003144413232803,-0.0007546115593631259,-0.007724427767723052,0.0032401199002732466
1774216114.8110635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019544649869203568,0.03168689087033272,0.012983247637748718,0.0025709979076721564,0.003331433908532935,-0.0018033196591841323
1774216114.8610377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019505800679326057,0.03168429061770439,0.013003614731132984,0.00042565049179347906,-0.008132118467955416,0.0005351787008158011
1774216114.9110668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951615884900093,0.03169449046254158,0.012997212819755077,-0.0003114731246370093,-0.008552348847094922,-0.0024051272729698958
1774216114.961085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019509440287947655,0.031706616282463074,0.012997761368751526,-0.001864714425538214,0.0012592783506374786,0.0024141248050269033
1774216115.0113173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019518880173563957,0.031761534512043,0.013013621792197227,-0.0021031893209745105,0.005185175300924942,0.0034793599449828884
1774216115.0611496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951701194047928,0.03177521377801895,0.012994559481739998,0.0021726066844076635,0.00700106797579719,0.0015498268597750027
1774216115.1111493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01948305405676365,0.03171680495142937,0.012969269417226315,-0.0026876679558384582,0.0024459259206921066,-0.003721457593122053
1774216115.1610434,0.01948087103664875,0.031744372099637985,0.012976097895872651,0.0,0.0,0.0009938814640807524,0.0,0.0,0.06532948228974648,0.01949404925107956,0.031794771552085876,0.013014799915254116,-0.0005938161966603161,0.009327197313924293,0.006366283118168469
1774216115.2111664,0.01948087103664875,0.031744372099637985,0.013149707140810785,0.0,0.0,0.006768459186942187,0.0,0.0,0.163497806073716,0.01966567151248455,0.03153820335865021,0.013201323337852955,0.0077195300611301405,-0.0049714375854204435,0.006250265318764855
